case ID,turn count,resource,new,Sitter
voip-78f497f314-20130324_140601,5,S,A,A|assert
voip-78f497f314-20130324_140601,5,S,A,A|assert
voip-78f497f314-20130324_140601,5,U,Query,U|request
voip-78f497f314-20130324_140601,5,U,Query,U|request
voip-78f497f314-20130324_140601,6,S,A,A|assert
voip-78f497f314-20130324_140601,6,S,A,A|assert
voip-78f497f314-20130324_140601,6,S,A,A|assert
voip-78f497f314-20130324_140601,6,U,Query,U|request
voip-78f497f314-20130324_140601,7,S,A,A|assert
voip-78f497f314-20130324_140601,7,U,Bye,U|bye*
voip-78f497f314-20130324_203101,0,S,Request,A|offer
voip-78f497f314-20130324_203101,0,U,Query,U|request
voip-78f497f314-20130324_203101,0,U,Query,U|request
voip-78f497f314-20130324_203101,1,S,Request,A|offer
voip-78f497f314-20130324_203101,1,U,Query,U|request
voip-78f497f314-20130324_203101,1,U,Query,U|request
voip-78f497f314-20130324_203101,2,S,A,A|assert
voip-78f497f314-20130324_203101,2,S,A,A|assert
voip-78f497f314-20130324_203101,2,S,A,A|assert
voip-78f497f314-20130324_203101,2,U,Query,U|request
voip-78f497f314-20130324_203101,3,S,A,A|assert
voip-78f497f314-20130324_203101,3,S,A,A|assert
voip-78f497f314-20130324_203101,3,S,A,A|assert
voip-78f497f314-20130324_203101,3,U,Query,U|request
voip-78f497f314-20130324_203101,3,U,Query,U|request
voip-78f497f314-20130324_203101,4,S,A,A|assert
voip-78f497f314-20130324_203101,4,S,A,A|assert
voip-78f497f314-20130324_203101,4,S,A,A|assert
voip-78f497f314-20130324_203101,4,U,Bye,U|bye*
voip-78f497f314-20130323_143533,0,S,Request,A|offer
voip-78f497f314-20130323_143533,0,U,Query,U|request
voip-78f497f314-20130323_143533,0,U,Query,U|request
voip-78f497f314-20130323_143533,1,S,A,A|assert
voip-78f497f314-20130323_143533,1,S,A,A|assert
voip-78f497f314-20130323_143533,1,S,A,A|assert
voip-78f497f314-20130323_143533,1,U,Query,U|request
voip-78f497f314-20130323_143533,2,S,A,A|assert
voip-78f497f314-20130323_143533,2,S,A,A|assert
voip-78f497f314-20130323_143533,2,S,A,A|assert
voip-78f497f314-20130323_143533,2,U,Query,U|request
voip-78f497f314-20130323_143533,3,S,A,A|assert
voip-78f497f314-20130323_143533,3,S,A,A|assert
voip-78f497f314-20130323_143533,3,U,Query,U|request
voip-78f497f314-20130323_143533,4,S,A,A|assert
voip-78f497f314-20130323_143533,4,S,A,A|assert
voip-78f497f314-20130323_143533,4,U,Bye,U|bye*
voip-78f497f314-20130323_184250,0,S,Request,A|offer
voip-78f497f314-20130323_184250,0,U,Query,U|request
voip-78f497f314-20130323_184250,0,U,Query,U|request
voip-78f497f314-20130323_184250,1,S,Request,A|offer
voip-78f497f314-20130323_184250,1,U,Query,U|request
voip-78f497f314-20130323_184250,1,U,Query,U|request
voip-78f497f314-20130323_184250,2,S,A,A|assert
voip-78f497f314-20130323_184250,2,S,A,A|assert
voip-78f497f314-20130323_184250,2,S,A,A|assert
voip-78f497f314-20130323_184250,2,U,Query,U|request
voip-78f497f314-20130323_184250,3,S,A,A|assert
voip-78f497f314-20130323_184250,3,S,A,A|assert
voip-78f497f314-20130323_184250,4,S,A,A|assert
voip-78f497f314-20130323_184250,4,S,A,A|assert
voip-78f497f314-20130323_184250,4,S,A,A|assert
voip-78f497f314-20130323_184250,4,U,Query,U|request
voip-78f497f314-20130323_184250,5,S,A,A|assert
voip-78f497f314-20130323_184250,5,S,A,A|assert
voip-78f497f314-20130323_184250,5,U,Query,U|request
voip-78f497f314-20130323_184250,6,S,A,A|assert
voip-78f497f314-20130323_184250,6,S,A,A|assert
voip-78f497f314-20130323_184250,6,U,Bye,U|bye*
voip-78f497f314-20130323_183806,0,S,Request,A|offer
voip-78f497f314-20130323_183806,0,U,Query,U|request
voip-78f497f314-20130323_183806,0,U,Query,U|request
voip-78f497f314-20130323_183806,1,S,Answer,A|reject
voip-78f497f314-20130323_183806,1,U,Query,U|request
voip-78f497f314-20130323_183806,2,S,Answer,A|reject
voip-78f497f314-20130323_183806,2,U,Bye,U|bye*
voip-78f497f314-20130324_201025,0,S,Request,A|offer
voip-78f497f314-20130324_201025,0,U,Query,U|request
voip-78f497f314-20130324_201025,0,U,Query,U|request
voip-78f497f314-20130324_201025,1,S,A,A|assert
voip-78f497f314-20130324_201025,1,S,A,A|assert
voip-78f497f314-20130324_201025,1,S,A,A|assert
voip-78f497f314-20130324_201025,2,S,Request,A|offer
voip-78f497f314-20130324_201025,2,U,Query,U|request
voip-78f497f314-20130324_201025,3,S,A,A|assert
voip-78f497f314-20130324_201025,3,S,A,A|assert
voip-78f497f314-20130324_201025,3,S,A,A|assert
voip-78f497f314-20130324_201025,4,S,Request,A|offer
voip-78f497f314-20130324_201025,4,U,Query,U|request
voip-78f497f314-20130324_201025,5,S,A,A|assert
voip-78f497f314-20130324_201025,5,S,A,A|assert
voip-78f497f314-20130324_201025,5,U,Bye,U|bye*
voip-78f497f314-20130324_203349,0,S,Request,A|offer
voip-78f497f314-20130324_203349,0,U,Query,U|request
voip-78f497f314-20130324_203349,1,S,A,A|assert
voip-78f497f314-20130324_203349,1,S,A,A|assert
voip-78f497f314-20130324_203349,1,U,Query,U|request
voip-78f497f314-20130324_203349,2,S,A,A|assert
voip-78f497f314-20130324_203349,2,S,A,A|assert
voip-78f497f314-20130324_203349,2,U,Query,U|request
voip-78f497f314-20130324_203349,3,S,A,A|assert
voip-78f497f314-20130324_203349,3,S,A,A|assert
voip-78f497f314-20130324_203349,4,S,Answer,A|reject
voip-78f497f314-20130324_203349,4,S,Answer,A|reject
voip-78f497f314-20130324_203349,4,U,Query,U|request
voip-78f497f314-20130324_203349,4,U,Query,U|request
voip-78f497f314-20130324_203349,5,S,A,A|assert
voip-78f497f314-20130324_203349,5,S,A,A|assert
voip-78f497f314-20130324_203349,5,U,Bye,U|bye*
voip-78f497f314-20130324_200619,0,S,Request,A|offer
voip-78f497f314-20130324_200619,0,U,Query,U|request
voip-78f497f314-20130324_200619,1,S,Answer,A|reject
voip-78f497f314-20130324_200619,1,U,Query,U|request
voip-78f497f314-20130324_200619,1,U,Query,U|request
voip-78f497f314-20130324_200619,2,S,Request,A|request*
voip-78f497f314-20130324_200619,2,U,Feedback,U|reject
voip-78f497f314-20130324_200619,3,S,A,A|assert
voip-78f497f314-20130324_200619,3,S,A,A|assert
voip-78f497f314-20130324_200619,3,U,Query,U|request
voip-78f497f314-20130324_200619,3,U,Query,U|request
voip-78f497f314-20130324_200619,4,S,A,A|assert
voip-78f497f314-20130324_200619,4,S,A,A|assert
voip-78f497f314-20130324_200619,4,S,A,A|assert
voip-78f497f314-20130324_200619,4,U,Bye,U|bye*
voip-78f497f314-20130323_184110,0,S,Request,A|offer
voip-78f497f314-20130323_184110,0,U,Query,U|request
voip-78f497f314-20130323_184110,0,U,Query,U|request
voip-78f497f314-20130323_184110,1,S,Request,A|offer
voip-78f497f314-20130323_184110,1,U,Query,U|request
voip-78f497f314-20130323_184110,2,S,A,A|assert
voip-78f497f314-20130323_184110,2,S,A,A|assert
voip-78f497f314-20130323_184110,2,S,A,A|assert
voip-78f497f314-20130323_184110,2,U,Query,U|request
voip-78f497f314-20130323_184110,3,S,A,A|assert
voip-78f497f314-20130323_184110,3,S,A,A|assert
voip-78f497f314-20130323_184110,3,U,Query,U|request
voip-78f497f314-20130323_184110,4,S,A,A|assert
voip-78f497f314-20130323_184110,4,S,A,A|assert
voip-78f497f314-20130323_184110,4,U,Bye,U|bye*
voip-78f497f314-20130323_144139,0,S,Request,A|offer
voip-78f497f314-20130323_144139,0,U,Query,U|request
voip-78f497f314-20130323_144139,0,U,Query,U|request
voip-78f497f314-20130323_144139,1,S,A,A|assert
voip-78f497f314-20130323_144139,1,S,A,A|assert
voip-78f497f314-20130323_144139,1,S,A,A|assert
voip-78f497f314-20130323_144139,1,U,Query,U|request
voip-78f497f314-20130323_144139,2,S,A,A|assert
voip-78f497f314-20130323_144139,2,S,A,A|assert
voip-78f497f314-20130323_144139,2,U,Query,U|request
voip-78f497f314-20130323_144139,3,S,A,A|assert
voip-78f497f314-20130323_144139,3,S,A,A|assert
voip-78f497f314-20130323_144139,3,U,Query,U|request
voip-78f497f314-20130323_144139,4,S,A,A|assert
voip-78f497f314-20130323_144139,4,S,A,A|assert
voip-78f497f314-20130323_144139,4,U,Bye,U|bye*
voip-78f497f314-20130323_142856,0,S,Request,A|offer
voip-78f497f314-20130323_142856,0,U,Query,U|request
voip-78f497f314-20130323_142856,0,U,Query,U|request
voip-78f497f314-20130323_142856,1,S,Request,A|offer
voip-78f497f314-20130323_142856,1,U,Query,U|request
voip-78f497f314-20130323_142856,2,S,A,A|assert
voip-78f497f314-20130323_142856,2,S,A,A|assert
voip-78f497f314-20130323_142856,2,S,A,A|assert
voip-78f497f314-20130323_142856,2,U,Query,U|request
voip-78f497f314-20130323_142856,2,U,Query,U|request
voip-78f497f314-20130323_142856,2,U,Query,U|request
voip-78f497f314-20130323_142856,3,S,A,A|assert
voip-78f497f314-20130323_142856,3,S,A,A|assert
voip-78f497f314-20130323_142856,3,S,A,A|assert
voip-78f497f314-20130323_142856,3,S,A,A|assert
voip-78f497f314-20130323_142856,3,U,Feedback,U|be contented
voip-78f497f314-20130323_142856,4,S,A,A|assert
voip-78f497f314-20130323_142856,4,U,Bye,U|bye*
voip-88b68a9a41-20130322_221424,0,S,Request,A|offer
voip-88b68a9a41-20130322_221424,0,U,Query,U|request
voip-88b68a9a41-20130322_221424,0,U,Query,U|request
voip-88b68a9a41-20130322_221424,1,S,Request,A|offer
voip-88b68a9a41-20130322_221424,2,S,Request,A|offer
voip-88b68a9a41-20130322_221424,2,U,Query,U|request
voip-88b68a9a41-20130322_221424,3,S,Answer,A|reject
voip-88b68a9a41-20130322_221424,4,S,Answer,A|reject
voip-88b68a9a41-20130322_221424,4,U,Query,U|request
voip-88b68a9a41-20130322_221424,5,S,Answer,A|reject
voip-88b68a9a41-20130322_221424,5,U,Query,U|request
voip-88b68a9a41-20130322_221424,6,S,Request,A|request*
voip-88b68a9a41-20130322_221424,6,U,Feedback,U|accept
voip-88b68a9a41-20130322_221424,7,S,Request,A|offer
voip-88b68a9a41-20130322_221424,7,U,Query,U|request
voip-88b68a9a41-20130322_221424,8,S,A,A|assert
voip-88b68a9a41-20130322_221424,8,S,A,A|assert
voip-88b68a9a41-20130322_221424,8,U,Query,U|request
voip-88b68a9a41-20130322_221424,9,S,A,A|assert
voip-88b68a9a41-20130322_221424,9,S,A,A|assert
voip-88b68a9a41-20130322_221424,9,U,Bye,U|bye*
voip-88b68a9a41-20130323_114000,0,S,Request,A|offer
voip-88b68a9a41-20130323_114000,0,U,Query,U|request
voip-88b68a9a41-20130323_114000,1,S,Request,A|offer
voip-88b68a9a41-20130323_114000,1,U,Query,U|request
voip-88b68a9a41-20130323_114000,2,S,Answer,A|reject
voip-88b68a9a41-20130323_114000,2,U,Query,U|request
voip-88b68a9a41-20130323_114000,3,S,Answer,A|reject
voip-88b68a9a41-20130323_114000,3,U,Query,U|request
voip-88b68a9a41-20130323_114000,4,S,A,A|assert
voip-88b68a9a41-20130323_114000,4,S,A,A|assert
voip-88b68a9a41-20130323_114000,4,U,Query,U|request
voip-88b68a9a41-20130323_114000,5,S,A,A|assert
voip-88b68a9a41-20130323_114000,5,S,A,A|assert
voip-88b68a9a41-20130323_114000,5,U,Bye,U|bye*
voip-88b68a9a41-20130322_223613,0,S,Request,A|offer
voip-88b68a9a41-20130322_223613,0,U,Hello,U|hello*
voip-88b68a9a41-20130322_223613,0,U,Query,U|request
voip-88b68a9a41-20130322_223613,1,S,Answer,A|reject
voip-88b68a9a41-20130322_223613,1,U,Query,U|request
voip-88b68a9a41-20130322_223613,2,S,A,A|assert
voip-88b68a9a41-20130322_223613,2,S,A,A|assert
voip-88b68a9a41-20130322_223613,2,U,Query,U|request
voip-88b68a9a41-20130322_223613,2,U,Query,U|request
voip-88b68a9a41-20130322_223613,3,S,A,A|assert
voip-88b68a9a41-20130322_223613,3,S,A,A|assert
voip-88b68a9a41-20130322_223613,3,S,A,A|assert
voip-88b68a9a41-20130322_223613,3,U,Bye,U|bye*
voip-88b68a9a41-20130324_002417,0,S,Request,A|offer
voip-88b68a9a41-20130324_002417,0,U,Query,U|request
voip-88b68a9a41-20130324_002417,0,U,Query,U|request
voip-88b68a9a41-20130324_002417,1,S,Answer,A|reject
voip-88b68a9a41-20130324_002417,1,U,Query,U|request
voip-88b68a9a41-20130324_002417,1,U,Query,U|request
voip-88b68a9a41-20130324_002417,2,S,A,A|assert
voip-88b68a9a41-20130324_002417,2,S,A,A|assert
voip-88b68a9a41-20130324_002417,2,S,A,A|assert
voip-88b68a9a41-20130324_002417,2,U,Query,U|request
voip-88b68a9a41-20130324_002417,2,U,Query,U|request
voip-88b68a9a41-20130324_002417,3,S,A,A|assert
voip-88b68a9a41-20130324_002417,3,S,A,A|assert
voip-88b68a9a41-20130324_002417,3,S,A,A|assert
voip-88b68a9a41-20130324_002417,3,U,Bye,U|bye*
voip-88b68a9a41-20130324_004148,0,S,Request,A|offer
voip-88b68a9a41-20130324_004148,0,U,Query,U|request
voip-88b68a9a41-20130324_004148,0,U,Query,U|request
voip-88b68a9a41-20130324_004148,1,S,Answer,A|reject
voip-88b68a9a41-20130324_004148,1,U,Query,U|request
voip-88b68a9a41-20130324_004148,1,U,Query,U|request
voip-88b68a9a41-20130324_004148,2,S,Answer,A|reject
voip-88b68a9a41-20130324_004148,2,U,Query,U|request
voip-88b68a9a41-20130324_004148,2,U,Query,U|request
voip-88b68a9a41-20130324_004148,3,S,A,A|assert
voip-88b68a9a41-20130324_004148,3,S,A,A|assert
voip-88b68a9a41-20130324_004148,3,S,A,A|assert
voip-88b68a9a41-20130324_004148,3,U,Query,U|request
voip-88b68a9a41-20130324_004148,4,S,A,A|assert
voip-88b68a9a41-20130324_004148,4,S,A,A|assert
voip-88b68a9a41-20130324_004148,4,U,Bye,U|bye*
voip-88b68a9a41-20130324_004748,0,S,Request,A|offer
voip-88b68a9a41-20130324_004748,0,U,Query,U|request
voip-88b68a9a41-20130324_004748,0,U,Query,U|request
voip-88b68a9a41-20130324_004748,1,S,Answer,A|reject
voip-88b68a9a41-20130324_004748,1,U,Query,U|request
voip-88b68a9a41-20130324_004748,2,S,A,A|assert
voip-88b68a9a41-20130324_004748,2,S,A,A|assert
voip-88b68a9a41-20130324_004748,2,S,A,A|assert
voip-88b68a9a41-20130324_004748,2,U,Query,U|request
voip-88b68a9a41-20130324_004748,3,S,A,A|assert
voip-88b68a9a41-20130324_004748,3,S,A,A|assert
voip-88b68a9a41-20130324_004748,3,U,Bye,U|bye*
voip-88b68a9a41-20130324_004031,0,S,Request,A|offer
voip-88b68a9a41-20130324_004031,0,U,Query,U|request
voip-88b68a9a41-20130324_004031,1,S,Request,A|offer
voip-88b68a9a41-20130324_004031,1,U,Query,U|request
voip-88b68a9a41-20130324_004031,2,S,Answer,A|reject
voip-88b68a9a41-20130324_004031,2,U,Query,U|request
voip-88b68a9a41-20130324_004031,2,U,Query,U|request
voip-88b68a9a41-20130324_004031,3,S,A,A|assert
voip-88b68a9a41-20130324_004031,3,S,A,A|assert
voip-88b68a9a41-20130324_004031,3,U,Query,U|request
voip-88b68a9a41-20130324_004031,4,S,A,A|assert
voip-88b68a9a41-20130324_004031,4,S,A,A|assert
voip-88b68a9a41-20130324_004031,4,U,Query,U|request
voip-88b68a9a41-20130324_004031,5,S,A,A|assert
voip-88b68a9a41-20130324_004031,5,S,A,A|assert
voip-88b68a9a41-20130324_004031,5,U,Bye,U|bye*
voip-88b68a9a41-20130322_221603,0,S,Request,A|offer
voip-88b68a9a41-20130322_221603,0,U,Query,U|request
voip-88b68a9a41-20130322_221603,0,U,Query,U|request
voip-88b68a9a41-20130322_221603,1,S,Request,A|offer
voip-88b68a9a41-20130322_221603,1,U,Query,U|request
voip-88b68a9a41-20130322_221603,2,S,A,A|assert
voip-88b68a9a41-20130322_221603,2,S,A,A|assert
voip-88b68a9a41-20130322_221603,2,S,A,A|assert
voip-88b68a9a41-20130322_221603,2,S,A,A|assert
voip-88b68a9a41-20130322_221603,2,U,Query,U|request
voip-88b68a9a41-20130322_221603,2,U,Query,U|request
voip-88b68a9a41-20130322_221603,3,S,A,A|assert
voip-88b68a9a41-20130322_221603,3,S,A,A|assert
voip-88b68a9a41-20130322_221603,3,S,A,A|assert
voip-88b68a9a41-20130322_221603,3,U,Bye,U|bye*
voip-88b68a9a41-20130322_221256,0,S,Request,A|offer
voip-88b68a9a41-20130322_221256,0,U,Query,U|request
voip-88b68a9a41-20130322_221256,1,S,Request,A|offer
voip-88b68a9a41-20130322_221256,1,U,Query,U|request
voip-88b68a9a41-20130322_221256,2,S,Request,A|offer
voip-88b68a9a41-20130322_221256,2,U,Feedback,U|accept
voip-88b68a9a41-20130322_221256,3,S,A,A|assert
voip-88b68a9a41-20130322_221256,3,S,A,A|assert
voip-88b68a9a41-20130322_221256,3,S,A,A|assert
voip-88b68a9a41-20130322_221256,3,U,Query,U|request
voip-88b68a9a41-20130322_221256,4,S,A,A|assert
voip-88b68a9a41-20130322_221256,4,S,A,A|assert
voip-88b68a9a41-20130322_221256,4,S,A,A|assert
voip-88b68a9a41-20130322_221256,4,S,A,A|assert
voip-88b68a9a41-20130322_221256,4,U,Query,U|request
voip-88b68a9a41-20130322_221256,4,U,Query,U|request
voip-88b68a9a41-20130322_221256,5,S,A,A|assert
voip-88b68a9a41-20130322_221256,5,S,A,A|assert
voip-88b68a9a41-20130322_221256,5,S,A,A|assert
voip-88b68a9a41-20130322_221256,5,U,Bye,U|bye*
voip-88b68a9a41-20130322_221731,0,S,Request,A|offer
voip-88b68a9a41-20130322_221731,0,U,Query,U|request
voip-88b68a9a41-20130322_221731,0,U,Query,U|request
voip-88b68a9a41-20130322_221731,1,S,Request,A|offer
voip-88b68a9a41-20130322_221731,1,U,Feedback,U|accept
voip-88b68a9a41-20130322_221731,2,S,Answer,A|reject
voip-88b68a9a41-20130322_221731,2,U,Query,U|request
voip-88b68a9a41-20130322_221731,3,S,Answer,A|reject
voip-88b68a9a41-20130322_221731,3,U,Query,U|request
voip-88b68a9a41-20130322_221731,3,U,Query,U|request
voip-88b68a9a41-20130322_221731,4,S,A,A|assert
voip-88b68a9a41-20130322_221731,4,S,A,A|assert
voip-88b68a9a41-20130322_221731,4,S,A,A|assert
voip-88b68a9a41-20130322_221731,4,U,Query,U|request
voip-88b68a9a41-20130322_221731,5,S,A,A|assert
voip-88b68a9a41-20130322_221731,5,S,A,A|assert
voip-88b68a9a41-20130322_221731,5,S,A,A|assert
voip-88b68a9a41-20130322_221731,5,U,Query,U|request
voip-88b68a9a41-20130322_221731,6,S,A,A|assert
voip-88b68a9a41-20130322_221731,6,S,A,A|assert
voip-88b68a9a41-20130322_221731,6,S,A,A|assert
voip-88b68a9a41-20130322_221731,6,U,Query,U|request
voip-88b68a9a41-20130322_221731,7,S,A,A|assert
voip-88b68a9a41-20130322_221731,7,S,A,A|assert
voip-88b68a9a41-20130322_221731,7,S,A,A|assert
voip-88b68a9a41-20130322_221731,8,S,A,A|assert
voip-88b68a9a41-20130322_221731,8,S,A,A|assert
voip-88b68a9a41-20130322_221731,8,S,A,A|assert
voip-88b68a9a41-20130322_221731,9,S,A,A|assert
voip-88b68a9a41-20130322_221731,9,S,A,A|assert
voip-88b68a9a41-20130322_221731,9,S,A,A|assert
voip-88b68a9a41-20130322_221731,9,U,Feedback,U|be contented
voip-88b68a9a41-20130322_221731,10,S,A,A|assert
voip-88b68a9a41-20130322_221731,10,S,A,A|assert
voip-88b68a9a41-20130322_221731,10,S,A,A|assert
voip-88b68a9a41-20130322_221731,11,S,A,A|assert
voip-88b68a9a41-20130322_221731,11,S,A,A|assert
voip-88b68a9a41-20130322_221731,11,S,A,A|assert
voip-88b68a9a41-20130322_221731,12,S,A,A|assert
voip-88b68a9a41-20130322_221731,12,S,A,A|assert
voip-88b68a9a41-20130322_221731,12,S,A,A|assert
voip-88b68a9a41-20130322_221731,13,S,A,A|assert
voip-88b68a9a41-20130322_221731,13,S,A,A|assert
voip-88b68a9a41-20130322_221731,13,S,A,A|assert
voip-88b68a9a41-20130322_221731,14,S,A,A|assert
voip-88b68a9a41-20130322_221731,14,S,A,A|assert
voip-88b68a9a41-20130322_221731,14,S,A,A|assert
voip-88b68a9a41-20130322_221731,14,U,Query,U|request
voip-88b68a9a41-20130322_221731,15,S,A,A|assert
voip-88b68a9a41-20130322_221731,15,S,A,A|assert
voip-88b68a9a41-20130322_221731,15,S,A,A|assert
voip-88b68a9a41-20130322_221731,15,U,Query,U|request
voip-88b68a9a41-20130322_221731,16,S,A,A|assert
voip-88b68a9a41-20130322_221731,16,S,A,A|assert
voip-88b68a9a41-20130322_221731,16,S,A,A|assert
voip-88b68a9a41-20130322_221731,16,U,Query,U|request
voip-88b68a9a41-20130322_221731,17,S,A,A|assert
voip-88b68a9a41-20130322_221731,17,S,A,A|assert
voip-88b68a9a41-20130322_221731,17,S,A,A|assert
voip-88b68a9a41-20130322_221731,17,U,Bye,U|bye*
voip-88b68a9a41-20130322_222845,0,S,Request,A|offer
voip-88b68a9a41-20130322_222845,0,U,Query,U|request
voip-88b68a9a41-20130322_222845,0,U,Query,U|request
voip-88b68a9a41-20130322_222845,1,S,Answer,A|reject
voip-88b68a9a41-20130322_222845,1,U,Query,U|request
voip-88b68a9a41-20130322_222845,1,U,Query,U|request
voip-88b68a9a41-20130322_222845,2,S,A,A|assert
voip-88b68a9a41-20130322_222845,2,S,A,A|assert
voip-88b68a9a41-20130322_222845,2,U,Query,U|request
voip-88b68a9a41-20130322_222845,2,U,Query,U|request
voip-88b68a9a41-20130322_222845,3,S,A,A|assert
voip-88b68a9a41-20130322_222845,3,S,A,A|assert
voip-88b68a9a41-20130322_222845,3,S,A,A|assert
voip-88b68a9a41-20130322_222845,3,U,Bye,U|bye*
voip-88b68a9a41-20130324_002917,0,S,Request,A|offer
voip-88b68a9a41-20130324_002917,0,U,Hello,U|hello*
voip-88b68a9a41-20130324_002917,0,U,Query,U|request
voip-88b68a9a41-20130324_002917,1,S,Request,A|offer
voip-88b68a9a41-20130324_002917,1,U,Query,U|request
voip-88b68a9a41-20130324_002917,2,S,A,A|assert
voip-88b68a9a41-20130324_002917,2,S,A,A|assert
voip-88b68a9a41-20130324_002917,2,S,A,A|assert
voip-88b68a9a41-20130324_002917,2,U,Query,U|request
voip-88b68a9a41-20130324_002917,3,S,A,A|assert
voip-88b68a9a41-20130324_002917,3,S,A,A|assert
voip-88b68a9a41-20130324_002917,3,U,Bye,U|bye*
voip-88b68a9a41-20130322_224608,0,S,Request,A|offer
voip-88b68a9a41-20130322_224608,0,U,Hello,U|hello*
voip-88b68a9a41-20130322_224608,0,U,Query,U|request
voip-88b68a9a41-20130322_224608,0,U,Query,U|request
voip-88b68a9a41-20130322_224608,1,S,A,A|assert
voip-88b68a9a41-20130322_224608,1,S,A,A|assert
voip-88b68a9a41-20130322_224608,1,S,A,A|assert
voip-88b68a9a41-20130322_224608,1,U,Query,U|request
voip-88b68a9a41-20130322_224608,2,S,A,A|assert
voip-88b68a9a41-20130322_224608,2,S,A,A|assert
voip-88b68a9a41-20130322_224608,2,S,A,A|assert
voip-88b68a9a41-20130322_224608,2,U,Query,U|request
voip-88b68a9a41-20130322_224608,2,U,Query,U|request
voip-88b68a9a41-20130322_224608,3,S,A,A|assert
voip-88b68a9a41-20130322_224608,3,S,A,A|assert
voip-88b68a9a41-20130322_224608,3,S,A,A|assert
voip-88b68a9a41-20130322_224608,3,U,Bye,U|bye*
voip-88b68a9a41-20130324_003144,0,S,Request,A|offer
voip-88b68a9a41-20130324_003144,0,U,Query,U|request
voip-88b68a9a41-20130324_003144,1,S,Request,A|offer
voip-88b68a9a41-20130324_003144,1,U,Query,U|request
voip-88b68a9a41-20130324_003144,2,S,Request,A|offer
voip-88b68a9a41-20130324_003144,2,U,Query,U|request
voip-88b68a9a41-20130324_003144,3,S,Answer,A|reject
voip-88b68a9a41-20130324_003144,3,U,Query,U|request
voip-88b68a9a41-20130324_003144,3,U,Query,U|request
voip-88b68a9a41-20130324_003144,4,S,A,A|assert
voip-88b68a9a41-20130324_003144,4,S,A,A|assert
voip-88b68a9a41-20130324_003144,4,S,A,A|assert
voip-88b68a9a41-20130324_003144,4,S,A,A|assert
voip-88b68a9a41-20130324_003144,4,U,Query,U|request
voip-88b68a9a41-20130324_003144,4,U,Query,U|request
voip-88b68a9a41-20130324_003144,5,S,A,A|assert
voip-88b68a9a41-20130324_003144,5,S,A,A|assert
voip-88b68a9a41-20130324_003144,5,S,A,A|assert
voip-88b68a9a41-20130324_003144,5,U,Bye,U|bye*
voip-88b68a9a41-20130324_002132,0,S,Request,A|offer
voip-88b68a9a41-20130324_002132,0,U,Query,U|request
voip-88b68a9a41-20130324_002132,0,U,Query,U|request
voip-88b68a9a41-20130324_002132,1,S,Answer,A|reject
voip-88b68a9a41-20130324_002132,1,U,Query,U|request
voip-88b68a9a41-20130324_002132,2,S,A,A|assert
voip-88b68a9a41-20130324_002132,2,S,A,A|assert
voip-88b68a9a41-20130324_002132,2,S,A,A|assert
voip-88b68a9a41-20130324_002132,2,U,Query,U|request
voip-88b68a9a41-20130324_002132,2,U,Query,U|request
voip-88b68a9a41-20130324_002132,3,S,A,A|assert
voip-88b68a9a41-20130324_002132,3,S,A,A|assert
voip-88b68a9a41-20130324_002132,3,S,A,A|assert
voip-88b68a9a41-20130324_002132,3,U,Query,U|request
voip-88b68a9a41-20130324_002132,4,S,A,A|assert
voip-88b68a9a41-20130324_002132,4,S,A,A|assert
voip-88b68a9a41-20130324_002132,4,U,Bye,U|bye*
voip-88b68a9a41-20130322_222725,0,S,Request,A|offer
voip-88b68a9a41-20130322_222725,0,U,Query,U|request
voip-88b68a9a41-20130322_222725,1,S,Request,A|offer
voip-88b68a9a41-20130322_222725,1,U,Query,U|request
voip-88b68a9a41-20130322_222725,2,S,Answer,A|reject
voip-88b68a9a41-20130322_222725,2,U,Query,U|request
voip-88b68a9a41-20130322_222725,2,U,Query,U|request
voip-88b68a9a41-20130322_222725,3,S,A,A|assert
voip-88b68a9a41-20130322_222725,3,S,A,A|assert
voip-88b68a9a41-20130322_222725,3,U,Query,U|request
voip-88b68a9a41-20130322_222725,3,U,Query,U|request
voip-88b68a9a41-20130322_222725,4,S,A,A|assert
voip-88b68a9a41-20130322_222725,4,S,A,A|assert
voip-88b68a9a41-20130322_222725,4,S,A,A|assert
voip-88b68a9a41-20130322_222725,4,U,Query,U|request
voip-88b68a9a41-20130322_222725,5,S,A,A|assert
voip-88b68a9a41-20130322_222725,5,S,A,A|assert
voip-88b68a9a41-20130322_222725,5,U,Bye,U|bye*
voip-88b68a9a41-20130324_004639,0,S,Request,A|offer
voip-88b68a9a41-20130324_004639,0,U,Query,U|request
voip-88b68a9a41-20130324_004639,0,U,Query,U|request
voip-88b68a9a41-20130324_004639,1,S,A,A|assert
voip-88b68a9a41-20130324_004639,1,S,A,A|assert
voip-88b68a9a41-20130324_004639,1,S,A,A|assert
voip-88b68a9a41-20130324_004639,1,U,Query,U|request
voip-88b68a9a41-20130324_004639,1,U,Query,U|request
voip-88b68a9a41-20130324_004639,2,S,A,A|assert
voip-88b68a9a41-20130324_004639,2,S,A,A|assert
voip-88b68a9a41-20130324_004639,2,S,A,A|assert
voip-88b68a9a41-20130324_004639,2,U,Query,U|request
voip-88b68a9a41-20130324_004639,3,S,A,A|assert
voip-88b68a9a41-20130324_004639,3,S,A,A|assert
voip-88b68a9a41-20130324_004639,3,U,Bye,U|bye*
